GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	A1L190	SYCE3	GO:0007131	reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	A1L190	SYCE3	GO:0007131	reciprocal meiotic recombination	9606	GO_Central	P
UniProtKB	A1L190	SYCE3	GO:0007131	reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	A1L190	SYCE3	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	A2A2L5	RTF2	GO:1902979	mitotic DNA replication termination	9606	InterPro	P
UniProtKB	A2A2L6	RTF2	GO:1902979	mitotic DNA replication termination	9606	InterPro	P
UniProtKB	A2A3R6	RPS6	GO:0000082	G1/S transition of mitotic cell cycle	9606	Ensembl	P
UniProtKB	A2A3R6	RPS6	GO:0000278	mitotic cell cycle	9606	Ensembl	P
UniProtKB	A2ABF0	MSH5	GO:0007127	meiosis I	9606	UniProt	P
UniProtKB	A2NFR5	Hin-3	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	A2PYH4	HFM1	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	A2PYH4	HFM1	GO:0000712	resolution of meiotic recombination intermediates	9606	Ensembl	P
UniProtKB	A2PYH4	HFM1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	A2RUB1	MEIOC	GO:0007130	synaptonemal complex assembly	9606	Ensembl	P
UniProtKB	A2RUB1	MEIOC	GO:0007141	male meiosis I	9606	GO_Central	P
UniProtKB	A2RUB1	MEIOC	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	A2RUB1	MEIOC	GO:0007144	female meiosis I	9606	GO_Central	P
UniProtKB	A2RUB1	MEIOC	GO:0007144	female meiosis I	9606	Ensembl	P
UniProtKB	A2RUB1	MEIOC	GO:0051310	metaphase chromosome alignment	9606	Ensembl	P
UniProtKB	A2RUB1	MEIOC	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	A2RUB1	MEIOC	GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle	9606	UniProt	P
UniProtKB	A2RUB1	MEIOC	GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle	9606	Ensembl	P
UniProtKB	A2RUB1	MEIOC	GO:0070192	chromosome organization involved in meiotic cell cycle	9606	UniProt	P
UniProtKB	A2RUB1	MEIOC	GO:0070192	chromosome organization involved in meiotic cell cycle	9606	Ensembl	P
UniProtKB	A2VCS9	MAP9	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	A2VCS9	MAP9	GO:0051225	spindle assembly	9606	InterPro	P
UniProtKB	A2VCT0	MAP9	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	A2VCT0	MAP9	GO:0051225	spindle assembly	9606	InterPro	P
UniProtKB	A3E0Z4	BIRC5	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	A3E0Z5	BIRC5	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	A3E0Z6	BIRC5	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	A3E0Z7	BIRC5	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	A3E0Z8	BIRC5	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	A4D218	MAD1L1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	A4GXA9	EME2	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	A4GXA9	EME2	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	GO_Central	P
UniProtKB	A4LAA3	ATRX	GO:0000212	meiotic spindle organization	9606	Ensembl	P
UniProtKB	A4LAA3	ATRX	GO:0070192	chromosome organization involved in meiotic cell cycle	9606	Ensembl	P
UniProtKB	A5D8W7	TEX15	GO:0007129	homologous chromosome pairing at meiosis	9606	InterPro	P
UniProtKB	A5D8W7	TEX15	GO:0007140	male meiotic nuclear division	9606	InterPro	P
UniProtKB	A6H8Y5	NBN	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	InterPro	P
UniProtKB	A6H8Y5	NBN	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	A6NGQ2	OOEP	GO:0051293	establishment of spindle localization	9606	UniProt	P
UniProtKB	A6NHL2	TUBAL3	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	A6NI79	CCDC69	GO:0051255	spindle midzone assembly	9606	UniProt	P
UniProtKB	A6NJB7	PRR19	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	A6NK02	TRIM75	GO:0007144	female meiosis I	9606	UniProt	P
UniProtKB	A6NKF1	SAC3D1	GO:0051225	spindle assembly	9606	GO_Central	P
UniProtKB	A6NKF1	SAC3D1	GO:0051298	centrosome duplication	9606	GO_Central	P
UniProtKB	A6NMQ1	POLA1	GO:1902975	mitotic DNA replication initiation	9606	InterPro	P
UniProtKB	A6NNZ2	TUBB8B	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	A6PVK7	SHOC1	GO:0000712	resolution of meiotic recombination intermediates	9606	InterPro	P
UniProtKB	A8K031	KNTC2	GO:0007057	spindle assembly involved in female meiosis I	9606	Ensembl	P
UniProtKB	A8K031	KNTC2	GO:0008315	G2/MI transition of meiotic cell cycle	9606	Ensembl	P
UniProtKB	A8K031	KNTC2	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	A8K1D3	A8K1D3	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	InterPro	P
UniProtKB	A8K1D3	A8K1D3	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	A8K1M4	A8K1M4	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	A8K3S3	A8K3S3	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	A8K3X3	A8K3X3	GO:0007059	chromosome segregation	9606	InterPro	P
UniProtKB	A8K4B4	A8K4B4	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	A8K4B4	A8K4B4	GO:0040001	establishment of mitotic spindle localization	9606	InterPro	P
UniProtKB	A8K4T3	A8K4T3	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	UniProt	P
UniProtKB	A8K4T8	A8K4T8	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	A8K503	A8K503	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	A8K591	A8K591	GO:0000086	G2/M transition of mitotic cell cycle	9606	InterPro	P
UniProtKB	A8K5A6	A8K5A6	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	A8K7A6	A8K7A6	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	A8K7B7	PPP2R1A	GO:0007143	female meiotic nuclear division	9606	Ensembl	P
UniProtKB	A8K7B7	PPP2R1A	GO:0051232	meiotic spindle elongation	9606	Ensembl	P
UniProtKB	A8K7B7	PPP2R1A	GO:0051306	mitotic sister chromatid separation	9606	Ensembl	P
UniProtKB	A8K7B7	PPP2R1A	GO:0051754	meiotic sister chromatid cohesion, centromeric	9606	Ensembl	P
UniProtKB	A8K8M9	A8K8M9	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	A8K8M9	A8K8M9	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	A8KAL1	A8KAL1	GO:0007099	centriole replication	9606	InterPro	P
UniProtKB	A8MPP1	DDX11L8	GO:0034085	establishment of sister chromatid cohesion	9606	GO_Central	P
UniProtKB	A8MSM7	MAP9	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	A8MSM7	MAP9	GO:0051225	spindle assembly	9606	InterPro	P
UniProtKB	A8MT33	SYCE1L	GO:0007130	synaptonemal complex assembly	9606	InterPro	P
UniProtKB	A8MT33	SYCE1L	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	A8MT69	CENPX	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	A8MT69	CENPX	GO:0000712	resolution of meiotic recombination intermediates	9606	UniProt	P
UniProtKB	A8MT69	CENPX	GO:0007059	chromosome segregation	9606	ComplexPortal	P
UniProtKB	A8MTL3	RNF212B	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	A8MTL3	RNF212B	GO:0007129	homologous chromosome pairing at meiosis	9606	GO_Central	P
UniProtKB	A8MTL3	RNF212B	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	A8MTL3	RNF212B	GO:0007131	reciprocal meiotic recombination	9606	InterPro	P
UniProtKB	A8MTL3	RNF212B	GO:0051026	chiasma assembly	9606	UniProt	P
UniProtKB	A8MTL3	RNF212B	GO:0051026	chiasma assembly	9606	Ensembl	P
UniProtKB	A8MTL3	RNF212B	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	A8MVW5	HEPACAM2	GO:0007098	centrosome cycle	9606	GO_Central	P
UniProtKB	A8MVW5	HEPACAM2	GO:0007098	centrosome cycle	9606	UniProt	P
UniProtKB	A8MW99	MEI4	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	A8MW99	MEI4	GO:0007129	homologous chromosome pairing at meiosis	9606	GO_Central	P
UniProtKB	A8MW99	MEI4	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	A8MW99	MEI4	GO:0042138	meiotic DNA double-strand break formation	9606	UniProt	P
UniProtKB	A8MW99	MEI4	GO:0042138	meiotic DNA double-strand break formation	9606	GO_Central	P
UniProtKB	A8MW99	MEI4	GO:0042138	meiotic DNA double-strand break formation	9606	UniProt	P
UniProtKB	A8MW99	MEI4	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	B1AMT4	STAG2	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B1AMT4	STAG2	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	B2R6Z3	B2R6Z3	GO:0000212	meiotic spindle organization	9606	InterPro	P
UniProtKB	B2R6Z3	B2R6Z3	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	B2R6Z3	B2R6Z3	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B2R6Z3	B2R6Z3	GO:0007098	centrosome cycle	9606	InterPro	P
UniProtKB	B2R6Z3	B2R6Z3	GO:0007100	mitotic centrosome separation	9606	InterPro	P
UniProtKB	B2R6Z3	B2R6Z3	GO:0051321	meiotic cell cycle	9606	InterPro	P
UniProtKB	B2R7C2	B2R7C2	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	B2R7W3	BCAS2	GO:0051225	spindle assembly	9606	Ensembl	P
UniProtKB	B2R8Y6	B2R8Y6	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B2R8Y6	B2R8Y6	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	B2R9C5	B2R9C5	GO:0000070	mitotic sister chromatid segregation	9606	InterPro	P
UniProtKB	B2RA72	B2RA72	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	B2RA72	B2RA72	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	B2RAU5	B2RAU5	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	B2RAU5	B2RAU5	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	B2RB99	B2RB99	GO:1902979	mitotic DNA replication termination	9606	InterPro	P
UniProtKB	B2RDJ6	CIAO1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B2RE76	CHMP2B	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	B2RE76	CHMP2B	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	B2RU25	STAG3	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B2RU25	STAG3	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	B2RU27	TEX15	GO:0007129	homologous chromosome pairing at meiosis	9606	InterPro	P
UniProtKB	B2RU27	TEX15	GO:0007140	male meiotic nuclear division	9606	InterPro	P
UniProtKB	B2RWP4	TACC2	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B2RXH4	BTBD18	GO:0007141	male meiosis I	9606	UniProt	P
UniProtKB	B2RXH4	BTBD18	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	B3KMN6	B3KMN6	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	B3KMN6	B3KMN6	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	B3KMS0	B3KMS0	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	B3KMS0	B3KMS0	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	B3KQ51	PPP2CA	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	B3KQ70	MNS1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	B3KRZ9	B3KRZ9	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	B3KRZ9	B3KRZ9	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	B3KSV4	B3KSV4	GO:0051298	centrosome duplication	9606	InterPro	P
UniProtKB	B3KT58	B3KT58	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B3KUH0	B3KUH0	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	B3KUH0	B3KUH0	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	B3KUN1	PPP2CA	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	B3KUT8	B3KUT8	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B3KUT8	B3KUT8	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	B3KX03	B3KX03	GO:0007127	meiosis I	9606	InterPro	P
UniProtKB	B3KX77	B3KX77	GO:0090307	mitotic spindle assembly	9606	InterPro	P
UniProtKB	B3KXH8	B3KXH8	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	B3KY03	B3KY03	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	B3KY03	B3KY03	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	B4DDL9	B4DDL9	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	B4DDM6	B4DDM6	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	B4DEC7	B4DEC7	GO:0007051	spindle organization	9606	InterPro	P
UniProtKB	B4DEJ8	B4DEJ8	GO:1902979	mitotic DNA replication termination	9606	InterPro	P
UniProtKB	B4DFA1	B4DFA1	GO:0044772	mitotic cell cycle phase transition	9606	InterPro	P
UniProtKB	B4DH49	B4DH49	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B4DHF7	B4DHF7	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B4DHW8	B4DHW8	GO:0000711	meiotic DNA repair synthesis	9606	InterPro	P
UniProtKB	B4DHW8	B4DHW8	GO:0007129	homologous chromosome pairing at meiosis	9606	InterPro	P
UniProtKB	B4DI09	B4DI09	GO:0007051	spindle organization	9606	InterPro	P
UniProtKB	B4DJ51	HEL-S-72	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	B4DJN7	B4DJN7	GO:0090307	mitotic spindle assembly	9606	InterPro	P
UniProtKB	B4DK21	B4DK21	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B4DLQ4	B4DLQ4	GO:0007098	centrosome cycle	9606	InterPro	P
UniProtKB	B4DP18	B4DP18	GO:0007051	spindle organization	9606	InterPro	P
UniProtKB	B4DP18	B4DP18	GO:0007059	chromosome segregation	9606	InterPro	P
UniProtKB	B4DRD9	B4DRD9	GO:0007098	centrosome cycle	9606	InterPro	P
UniProtKB	B4DRG7	B4DRG7	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	B4DRG8	B4DRG8	GO:0007098	centrosome cycle	9606	InterPro	P
UniProtKB	B4DRZ6	CIAO1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B4DTZ1	B4DTZ1	GO:0007099	centriole replication	9606	InterPro	P
UniProtKB	B4DTZ1	B4DTZ1	GO:0051298	centrosome duplication	9606	InterPro	P
UniProtKB	B4DUQ3	B4DUQ3	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	B4DVG9	B4DVG9	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	B4DVG9	B4DVG9	GO:0051225	spindle assembly	9606	InterPro	P
UniProtKB	B4DX16	B4DX16	GO:0000212	meiotic spindle organization	9606	InterPro	P
UniProtKB	B4DX16	B4DX16	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	B4DX16	B4DX16	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B4DX16	B4DX16	GO:0007098	centrosome cycle	9606	InterPro	P
UniProtKB	B4DX16	B4DX16	GO:0007100	mitotic centrosome separation	9606	InterPro	P
UniProtKB	B4DX16	B4DX16	GO:0051321	meiotic cell cycle	9606	InterPro	P
UniProtKB	B4DXL5	B4DXL5	GO:1902979	mitotic DNA replication termination	9606	InterPro	P
UniProtKB	B4DXN3	B4DXN3	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	B4DXN3	B4DXN3	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	B4DY97	B4DY97	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	B4DYG2	B4DYG2	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	B4DYJ1	B4DYJ1	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B4DYS8	B4DYS8	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B4DYS8	B4DYS8	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	B4DZP6	B4DZP6	GO:0042138	meiotic DNA double-strand break formation	9606	InterPro	P
UniProtKB	B4DZU1	B4DZU1	GO:0007099	centriole replication	9606	InterPro	P
UniProtKB	B4DZX3	B4DZX3	GO:0007127	meiosis I	9606	UniProt	P
UniProtKB	B4E071	B4E071	GO:0000070	mitotic sister chromatid segregation	9606	InterPro	P
UniProtKB	B4E0B7	B4E0B7	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	B4E0B7	B4E0B7	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	B4E0Z9	B4E0Z9	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B4E355	B4E355	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B4E3H6	TACC1	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B4E3L7	B4E3L7	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B5BUA4	SGOL1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B5BUA4	SGOL1	GO:0010457	centriole-centriole cohesion	9606	Ensembl	P
UniProtKB	B5BUA4	SGOL1	GO:0045132	meiotic chromosome segregation	9606	InterPro	P
UniProtKB	B7Z396	B7Z396	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B7Z3G3	B7Z3G3	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B7Z5S1	B7Z5S1	GO:0007064	mitotic sister chromatid cohesion	9606	InterPro	P
UniProtKB	B7Z6C9	B7Z6C9	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	B7Z6C9	B7Z6C9	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	B7Z6L6	B7Z6L6	GO:0007099	centriole replication	9606	InterPro	P
UniProtKB	B7Z6Q6	B7Z6Q6	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B7Z709	B7Z709	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	B7Z7B9	B7Z7B9	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B7Z7M6	B7Z7M6	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B7Z7S9	B7Z7S9	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	B7ZLS9	SYCP1	GO:0007130	synaptonemal complex assembly	9606	InterPro	P
UniProtKB	B7ZME9	CEP192	GO:0051298	centrosome duplication	9606	InterPro	P
UniProtKB	B7ZMJ9	TACC2	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	B9EJB6	MAP9	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	B9EJB6	MAP9	GO:0051225	spindle assembly	9606	InterPro	P
UniProtKB	C9IYH4	BUB1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	C9IZF0	SPICE1	GO:0090307	mitotic spindle assembly	9606	InterPro	P
UniProtKB	C9J0A7	CHMP2B	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	C9J0A7	CHMP2B	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	C9J2G0	BABAM2	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	C9J470	NCAPH	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	C9J4A2	MEIOC	GO:0051321	meiotic cell cycle	9606	InterPro	P
UniProtKB	C9J5T2	SPICE1	GO:0090307	mitotic spindle assembly	9606	InterPro	P
UniProtKB	C9J9H5	MAD1L1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	C9JA91	TACC3	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	C9JIR0	MAD1L1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	C9JJ38	MAD1L1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	C9JKI7	MAD1L1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	C9JPR9	M1AP	GO:0007127	meiosis I	9606	InterPro	P
UniProtKB	C9JPR9	M1AP	GO:0051308	male meiosis chromosome separation	9606	Ensembl	P
UniProtKB	C9JQA4	BUB1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	C9JRC7	BUB1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	C9JSJ3	MEIOSIN	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	C9JSJ3	MEIOSIN	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	C9JW92	SGO2	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	C9JX80	MAD1L1	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	InterPro	P
UniProtKB	C9JXH8	MAP9	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	C9JXH8	MAP9	GO:0051225	spindle assembly	9606	InterPro	P
UniProtKB	C9JYK8	MEIOC	GO:0051321	meiotic cell cycle	9606	InterPro	P
UniProtKB	C9JZP1	NCAPH	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	D6R9E3	MND1	GO:0007131	reciprocal meiotic recombination	9606	InterPro	P
UniProtKB	D6R9E3	MND1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	D6R9L2	RNF212	GO:0007131	reciprocal meiotic recombination	9606	InterPro	P
UniProtKB	D6R9L2	RNF212	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	D6RA93	NCAPG	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	D6RA97	RNF212	GO:0007131	reciprocal meiotic recombination	9606	InterPro	P
UniProtKB	D6RA97	RNF212	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	D6RAA5	TACC2	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	D6RHI0	CCNB1	GO:0044772	mitotic cell cycle phase transition	9606	InterPro	P
UniProtKB	D6W5U7	STAG3	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	D6W5U7	STAG3	GO:0007062	sister chromatid cohesion	9606	UniProt	P
UniProtKB	D6W5U7	STAG3	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	E2QRP0	NBN	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	InterPro	P
UniProtKB	E5KRP5	SPAST	GO:0032506	cytokinetic process	9606	UniProt	P
UniProtKB	E5KRP6	SPAST	GO:0032506	cytokinetic process	9606	UniProt	P
UniProtKB	E5RFM9	TACC1	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	E5RFV8	RAD21	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	E5RG18	RAD21	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	E5RGR7	NBN	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	InterPro	P
UniProtKB	E5RGU1	NBN	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	InterPro	P
UniProtKB	E5RIN7	RAD21	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	E5RJK5	RAD21	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	E5RJU4	TACC1	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	E5RJW1	RAD21	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	E7CU85	BIRC5	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	E7EMT0	TACC3	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	E7EMZ9	TACC2	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	E7EN38	RAD50	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	E7EN43	CCNJL	GO:0044772	mitotic cell cycle phase transition	9606	InterPro	P
UniProtKB	E7EN77	NCAPD2	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	E7EN77	NCAPD2	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	E7ESI2	CDK2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	E7ET87	TACC1	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	E7ETZ8	MAP9	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	E7ETZ8	MAP9	GO:0051225	spindle assembly	9606	InterPro	P
UniProtKB	E7EVI4	TACC1	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	E9PBC6	TACC2	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	E9PC90	CCNB1	GO:0044772	mitotic cell cycle phase transition	9606	InterPro	P
UniProtKB	E9PGB3	TACC2	GO:0007052	mitotic spindle organization	9606	InterPro	P
UniProtKB	E9PHA2	NCAPH	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	E9PJS1	TOP6BL	GO:0042138	meiotic DNA double-strand break formation	9606	InterPro	P
UniProtKB	E9PKK4	NCAPD3	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	E9PKM2	TOP6BL	GO:0042138	meiotic DNA double-strand break formation	9606	InterPro	P
UniProtKB	E9PLE0	NCAPD3	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	E9PMI8	TOP6BL	GO:0042138	meiotic DNA double-strand break formation	9606	InterPro	P
